att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,target
-0.522582,-1.53525,-2.349601,-2.935854,-3.055957,-3.019011,-2.774639,-2.634867,-2.185871,-1.549913,-0.982994,-0.802778,-0.721714,-0.411711,-0.106798,0.046541,0.108814,0.097806,0.079835,0.130134,0.141592,0.130618,0.101706,0.123376,0.18545,0.16829,0.154666,0.155424,0.142958,0.110273,0.102827,0.135908,0.131708,0.146933,0.172981,0.154462,0.172624,0.137383,0.083584,0.099413,0.129879,0.106452,0.105508,0.094983,0.062205,0.10321,0.038916,0.065747,0.104955,0.03052,0.006445,0.014108,0.066262,0.065531,0.05508,0.110294,0.115612,0.144283,0.17993,0.178504,0.238421,0.244819,0.209092,0.27371,0.381125,0.382875,0.385813,0.425152,0.460704,0.52935,0.557028,0.556089,0.571052,0.606584,0.64894,0.550713,0.51291,0.558885,0.518147,0.52101,0.459004,0.447523,0.502178,0.491722,0.477948,0.430058,0.441965,0.503606,0.501213,0.524029,0.494844,0.556921,0.560608,0.589815,0.616252,0.536314,0.594965,0.561064,0.593073,0.646046,0.672591,0.721602,0.688342,0.725373,0.799885,0.794909,0.794873,0.803577,0.863728,0.907008,0.954193,1.004803,0.968281,0.961415,0.96066,0.914301,0.844576,0.720274,0.622132,0.622971,0.661738,0.661184,0.587658,0.474037,0.383371,0.35389,0.346122,0.536086,0.543284,0.242109,-0.138809,-0.705864,-1.14972,-1.569851,-2.206986,-2.756529,-3.532923,-3.300682,-3.092351,-1.747014,2
-0.33567,-1.596533,-2.414608,-2.724563,-2.922608,-2.911989,-2.742413,-2.416036,-1.800722,-1.173829,-0.913944,-0.839671,-0.653462,-0.150267,0.179185,0.208756,0.159813,0.125629,0.279975,0.246066,0.242695,0.202382,0.196303,0.37984,0.337797,0.20632,0.202783,0.286643,0.143677,0.072143,0.124535,0.157011,0.159062,0.153967,0.114241,0.113834,0.028775,0.10883,0.100642,0.049997,0.037439,-0.026452,-0.068723,-0.087127,-0.049419,-0.088277,0.015729,0.030886,-0.069313,-0.085722,-0.107095,-0.094762,-0.165929,-0.155266,-0.058918,-0.022315,-0.012963,-0.008052,0.027943,0.169546,0.207515,0.197349,0.263557,0.230283,0.401468,0.369859,0.264439,0.38624,0.501614,0.453872,0.413503,0.435861,0.373219,0.408137,0.384988,0.350128,0.51502,0.434763,0.437978,0.454551,0.409913,0.429659,0.461303,0.506841,0.541909,0.523001,0.467082,0.427437,0.564213,0.575349,0.522947,0.577811,0.55938,0.559526,0.55481,0.695848,0.722696,0.697242,0.709762,0.729285,0.827009,0.822711,0.864404,0.841289,0.840704,0.798791,0.862039,0.823666,0.837372,0.812389,0.749932,0.788333,0.710295,0.804647,0.766994,0.708348,0.715227,0.731011,0.706045,0.597741,0.382836,0.310164,0.422878,0.394366,0.458852,0.389614,0.214665,0.202225,0.174562,0.274936,0.414537,0.324776,-0.039093,-0.522863,-1.285382,-1.781841,-2.700347,-3.59592,-4.450342,-4.083721,2
-0.922822,-1.138842,-1.192337,-1.592768,-1.545915,-1.707827,-1.890039,-2.006594,-2.088373,-2.02549,-1.807893,-1.414369,-1.009759,-0.676893,-0.479552,-0.40351,-0.223561,0.10663,0.291953,0.282438,0.347446,0.411625,0.345279,0.321678,0.319057,0.315605,0.362595,0.353576,0.312041,0.318016,0.322305,0.304479,0.310388,0.335475,0.343037,0.324193,0.307873,0.346711,0.356501,0.28055,0.269999,0.312722,0.325403,0.323152,0.298527,0.292082,0.297937,0.31991,0.336875,0.286657,0.266071,0.312142,0.320137,0.308969,0.30927,0.284853,0.278596,0.27524,0.264923,0.280445,0.292244,0.312259,0.339722,0.35903,0.34821,0.298034,0.284236,0.332992,0.389762,0.393947,0.396695,0.436362,0.440705,0.447036,0.42977,0.413882,0.477007,0.499829,0.515713,0.557175,0.556652,0.557632,0.560272,0.550815,0.536363,0.528335,0.528669,0.528359,0.530567,0.529576,0.555247,0.553282,0.490321,0.468171,0.471795,0.47486,0.506804,0.51432,0.490009,0.468652,0.451148,0.508338,0.525143,0.468926,0.518768,0.501975,0.473462,0.498374,0.469362,0.528033,0.534602,0.516309,0.548673,0.558531,0.601061,0.561406,0.49978,0.415329,0.268234,0.280332,0.407314,0.491691,0.549805,0.51316,0.428023,0.416568,0.408465,0.473394,0.50393,0.406153,0.227517,-0.270569,-0.827573,-1.548985,-2.185774,-3.028171,-4.074188,-4.190972,-4.844365,-3.105342,2
0.953242,0.771274,0.301045,-0.499062,-0.852648,-1.18367,-1.616176,-1.854079,-1.836254,-1.585443,-1.17175,-0.816574,-0.503723,-0.414429,-0.331091,-0.007735,0.445855,0.550202,0.485564,0.469524,0.458637,0.449777,0.442554,0.451649,0.389384,0.417651,0.475617,0.480119,0.471452,0.513642,0.498846,0.45882,0.464171,0.496193,0.520067,0.453378,0.38731,0.348251,0.332354,0.372776,0.372317,0.358144,0.237945,0.287342,0.276649,0.236347,0.30709,0.21288,0.194441,0.17747,0.124372,0.145371,0.091502,0.057216,0.089752,0.041898,0.006256,-0.001473,0.009545,-0.016361,-0.035928,-0.022057,-0.067214,-0.104997,-0.104981,-0.040286,-0.094129,-0.063551,-0.03371,-0.093067,-0.043367,-0.012833,0.02264,0.076042,0.146854,0.232243,0.207275,0.26445,0.34552,0.402659,0.44055,0.400477,0.369899,0.492619,0.532743,0.496811,0.522153,0.492358,0.476547,0.498115,0.613723,0.650816,0.592443,0.564082,0.558875,0.569273,0.599649,0.629365,0.581042,0.604087,0.716172,0.700875,0.62325,0.576664,0.655164,0.648257,0.687783,0.769257,0.747944,0.716406,0.742053,0.736626,0.736634,0.789617,0.767398,0.846003,0.878586,0.787404,0.742314,0.719673,0.467855,0.362999,0.406739,0.385507,0.216272,-0.088906,-0.31886,-0.627238,-0.87164,-1.140271,-1.156226,-1.345283,-1.775859,-2.09249,-2.811806,-3.141096,-3.959648,-4.203291,-4.662894,-3.294559,2
-0.95726,-2.152145,-2.749105,-2.976817,-2.856496,-2.715277,-2.213148,-1.615194,-1.195267,-0.975475,-0.894787,-0.556829,-0.078063,0.12891,0.138263,0.099538,0.129047,0.158834,0.141971,0.160787,0.139496,0.162692,0.085029,0.129985,0.206543,0.096688,0.146356,0.118408,0.116089,0.088238,0.17624,0.142317,0.075717,0.121411,0.126142,0.054444,0.037835,0.033937,0.059751,-0.011451,-0.00445,0.005692,0.005859,-0.028474,-0.051439,-0.0644,-0.128646,-0.148559,-0.121263,-0.171048,-0.107773,-0.171279,-0.216143,-0.171389,-0.274456,-0.183061,-0.244206,-0.084026,-0.111598,-0.215452,-0.144221,-0.145855,-0.07082,-0.015526,-0.009627,0.075116,0.093967,0.162991,0.265514,0.259757,0.288601,0.327174,0.403795,0.363994,0.378769,0.434709,0.425097,0.447311,0.459312,0.5481,0.538186,0.509883,0.544663,0.551023,0.547475,0.607987,0.566621,0.633414,0.634837,0.626993,0.674537,0.618295,0.702306,0.700819,0.844798,0.712888,0.771776,0.803248,0.792783,0.751839,0.809661,0.81482,0.846817,0.886174,0.907663,0.988069,0.982224,0.962377,1.016029,0.957409,1.015282,1.03239,1.078232,1.053166,0.973583,1.016748,1.060009,0.992369,1.022478,0.805458,0.626221,0.642189,0.675333,0.692992,0.532106,0.36695,0.202902,0.02498,0.17975,0.263871,0.131205,-0.119985,-0.766619,-1.417478,-2.160624,-3.212728,-3.915109,-3.784852,-2.778794,-1.727039,2
-0.669116,-1.542555,-2.334367,-3.110479,-3.385598,-3.14875,-2.494188,-1.782097,-1.444834,-1.254853,-1.023502,-0.491369,-0.041319,-0.085753,-0.049362,0.006752,-0.021242,-0.095887,0.006442,0.002846,-0.048217,-0.01662,-0.000881,-0.017276,-0.121654,-0.099009,-0.113784,-0.025402,-0.057632,-0.127798,-0.029986,-0.022902,-0.079901,-0.215504,-0.182329,-0.151291,-0.139174,-0.194751,-0.160953,-0.272677,-0.260752,-0.326094,-0.341505,-0.341847,-0.334129,-0.32711,-0.364796,-0.336344,-0.381345,-0.425245,-0.433342,-0.311317,-0.370928,-0.384046,-0.302075,-0.239628,-0.252502,-0.181492,-0.074764,-0.082379,-0.09473,-0.036797,0.093834,0.115723,0.255521,0.275945,0.226255,0.306984,0.194483,0.381434,0.392259,0.389908,0.433486,0.438546,0.551864,0.531654,0.503556,0.577299,0.581072,0.632007,0.661524,0.593512,0.586641,0.630345,0.651367,0.703553,0.634468,0.624989,0.700969,0.621575,0.721455,0.765262,0.702631,0.794236,0.840135,0.889163,0.811718,0.81089,0.934398,0.911098,0.951411,0.957367,0.974448,1.019303,1.085069,1.066555,1.020031,1.02402,1.044487,1.095279,1.103115,1.122822,1.140212,1.087044,1.076394,1.077428,1.031087,1.03494,1.061998,1.010147,1.008819,0.813782,0.695801,0.49473,0.516571,0.531445,0.425584,0.195994,0.073184,-0.112582,-0.27477,-0.148998,-0.301628,-0.500822,-0.906455,-1.484096,-1.988916,-2.590934,-3.487559,-4.173926,2
-0.571348,-1.035319,-1.181595,-1.554843,-1.613408,-1.76578,-1.976449,-1.993541,-2.029777,-1.982345,-1.694036,-1.233044,-0.789604,-0.558406,-0.507125,-0.382105,-0.133126,0.088861,0.21732,0.201904,0.146769,0.199729,0.248141,0.237233,0.290023,0.321256,0.260565,0.299519,0.397825,0.395872,0.361324,0.333421,0.368343,0.424309,0.381664,0.356758,0.356538,0.285177,0.268834,0.344177,0.386905,0.377586,0.356315,0.325893,0.320254,0.333857,0.354756,0.393243,0.380761,0.365493,0.394646,0.353177,0.299429,0.304768,0.326848,0.371811,0.362509,0.310314,0.326489,0.399042,0.493465,0.533361,0.516909,0.520755,0.498326,0.492811,0.545334,0.561288,0.584305,0.635225,0.592884,0.537075,0.610464,0.685013,0.668457,0.655216,0.648109,0.636277,0.639841,0.670968,0.727393,0.713285,0.667743,0.682992,0.664114,0.632346,0.679223,0.705052,0.658966,0.630683,0.620546,0.595704,0.583865,0.564865,0.546483,0.57363,0.613143,0.634038,0.640066,0.652649,0.689955,0.69996,0.652016,0.608566,0.61473,0.646662,0.67755,0.653102,0.598451,0.603669,0.603575,0.593513,0.593008,0.509708,0.474254,0.537784,0.582839,0.643803,0.629135,0.480487,0.355833,0.201421,-0.053907,-0.219154,-0.281055,-0.408067,-0.547884,-0.730164,-1.102602,-1.569471,-2.063522,-2.566493,-3.171097,-3.732048,-3.785942,-3.49523,-2.755059,-1.788787,-1.375865,-0.344353,2
1.373028,0.875903,0.224051,-0.580358,-1.256344,-2.066381,-2.518266,-2.617541,-2.371666,-1.853251,-1.269911,-0.90168,-0.649947,-0.602667,-0.327595,0.137619,0.216252,0.261856,0.213489,0.164516,0.230324,0.257968,0.217393,0.227007,0.221121,0.247734,0.236393,0.226299,0.337361,0.226474,0.253032,0.256599,0.160855,0.236089,0.212049,0.218376,0.189722,0.14178,0.153934,0.125474,0.0829,0.074455,0.100027,0.059319,-0.011792,0.007959,-0.036291,-0.053588,-0.062892,-0.099011,-0.123562,-0.199293,-0.212293,-0.266383,-0.096252,-0.144326,-0.122936,-0.140699,-0.141536,-0.162447,-0.079538,-0.068066,-0.101623,-0.023702,-0.046645,0.087675,0.131401,0.178539,0.239447,0.2288,0.288222,0.259756,0.245878,0.324472,0.427779,0.450655,0.401796,0.466745,0.52405,0.470724,0.515764,0.509388,0.50917,0.491786,0.567509,0.569124,0.597866,0.66857,0.576994,0.581436,0.572951,0.614486,0.681635,0.617287,0.694357,0.706912,0.696221,0.777955,0.721964,0.760967,0.795824,0.790834,0.851968,0.828248,0.878918,0.876242,0.787728,0.857454,0.888231,0.880737,0.908799,0.815381,0.855195,0.856444,0.82104,0.793312,0.842446,0.725827,0.646707,0.482937,0.402964,0.534262,0.59236,0.469919,0.24661,0.104576,0.039253,-0.032809,0.061215,0.09812,-0.280984,-0.799591,-1.502865,-2.113043,-2.875848,-3.753016,-4.349099,-4.069516,-3.183468,-1.890468,2
-0.336603,-1.442169,-1.983586,-2.907821,-3.382642,-3.431938,-3.195529,-2.705574,-2.253682,-1.815882,-1.299281,-0.920754,-0.784929,-0.711111,-0.420569,0.102581,0.382131,0.378222,0.38241,0.336828,0.281668,0.309132,0.31305,0.348893,0.433545,0.372384,0.279208,0.362463,0.405325,0.296577,0.282674,0.343296,0.338448,0.323996,0.294847,0.300443,0.311501,0.251805,0.265631,0.29892,0.289623,0.272613,0.194441,0.180737,0.196369,0.173765,0.198552,0.151277,0.090274,0.140239,0.134803,0.039494,0.000385,0.019438,0.010155,-0.00893,-0.017296,-0.058031,-0.112245,-0.127804,-0.122967,-0.137704,-0.152252,-0.150147,-0.131787,-0.118908,-0.12796,-0.057689,0.011903,-0.017701,0.047496,0.119618,0.156716,0.257517,0.251791,0.270467,0.311657,0.265667,0.386049,0.529762,0.504302,0.501965,0.558223,0.609889,0.664119,0.651894,0.634858,0.725084,0.773145,0.739722,0.704139,0.697802,0.783763,0.831492,0.756784,0.728785,0.768718,0.793969,0.845707,0.840619,0.795129,0.867045,0.883764,0.845561,0.890655,0.911973,0.930142,0.889127,0.84817,0.892069,0.874678,0.966116,1.05724,0.94245,0.835004,0.704581,0.628235,0.664292,0.661633,0.675178,0.605993,0.472077,0.429335,0.352603,0.250169,0.270859,0.369872,0.34051,0.073257,-0.284864,-0.726683,-1.259202,-1.760486,-2.291458,-2.781939,-3.147863,-2.868195,-1.927877,-1.152939,0.395517,2
-0.0263,-0.707593,-1.160227,-1.993886,-2.480659,-2.660001,-2.73075,-2.550469,-2.193144,-1.68781,-1.088382,-0.660134,-0.552404,-0.574188,-0.472347,-0.145434,0.25598,0.461982,0.475336,0.428658,0.375591,0.387825,0.426516,0.359939,0.345714,0.472864,0.434383,0.325139,0.425892,0.485355,0.450845,0.481009,0.469191,0.469208,0.554734,0.5457,0.424043,0.386844,0.459134,0.439685,0.326948,0.318062,0.385385,0.374248,0.319812,0.290187,0.24973,0.217324,0.210665,0.164712,0.12674,0.147533,0.143839,0.121234,0.130101,0.115203,0.065021,0.025034,-0.007329,-0.025381,-0.019994,-0.036787,-0.071703,-0.072268,-0.066072,-0.067781,-0.047116,-0.038993,-0.07515,-0.086798,-0.0263,0.047625,0.078246,0.08653,0.083915,0.103463,0.18441,0.250274,0.278521,0.343417,0.394949,0.422529,0.472736,0.556618,0.675679,0.691979,0.651192,0.733132,0.761272,0.722831,0.795677,0.809528,0.741755,0.801356,0.893832,0.874619,0.856944,0.901319,0.90816,0.866989,0.858324,0.900024,0.955742,0.955414,0.908002,0.963699,1.071909,1.025787,0.95384,0.963726,0.946259,0.959383,0.944792,0.760914,0.604058,0.608765,0.636477,0.616433,0.577986,0.500947,0.394163,0.281947,0.128358,-0.033303,-0.120367,-0.115647,-0.166378,-0.440736,-0.763031,-1.099738,-1.693143,-2.255446,-2.602943,-2.935067,-3.220239,-3.420936,-3.124916,-2.266497,-1.281534,0.285529,2
1.085098,0.771074,0.060146,-0.630147,-0.963175,-1.390409,-1.66447,-1.752274,-1.331918,-0.835712,-0.65362,-0.501589,-0.326658,0.013512,0.353873,0.466271,0.388239,0.32746,0.365047,0.322503,0.344275,0.393034,0.315665,0.334969,0.32325,0.323087,0.270114,0.304687,0.287451,0.292289,0.251499,0.252311,0.273382,0.219348,0.238122,0.205805,0.122877,0.14825,0.112224,0.120021,0.071745,0.077727,0.033917,0.065684,-0.029998,-0.035902,-0.001844,-0.016005,-0.033615,-0.053801,-0.15097,-0.14258,-0.042389,-0.111031,-0.071087,-0.089992,-0.048104,-0.075924,-0.004891,-0.020097,0.02354,0.073099,0.092594,0.16743,0.110022,0.224289,0.293242,0.353348,0.330128,0.289208,0.362657,0.338381,0.351593,0.382945,0.437381,0.481045,0.485293,0.472036,0.478583,0.48982,0.461731,0.515106,0.509589,0.463934,0.483576,0.493608,0.443943,0.503156,0.551259,0.513802,0.521242,0.558946,0.587246,0.6386,0.594268,0.648913,0.583763,0.593741,0.632476,0.691585,0.652301,0.648482,0.704513,0.743502,0.691322,0.705355,0.70018,0.729381,0.773612,0.735541,0.705544,0.705552,0.684256,0.707025,0.67258,0.644118,0.615659,0.660274,0.625233,0.658795,0.654,0.521086,0.318801,0.171603,0.11198,0.099012,-0.134867,-0.392493,-0.632055,-0.968906,-1.318257,-1.474468,-1.599818,-1.982372,-2.536408,-3.093923,-3.539689,-4.321972,-4.874837,-4.553513,2
0.407206,-0.509875,-1.231158,-2.171478,-2.853833,-3.081134,-2.900234,-2.556297,-2.048081,-1.539965,-1.215288,-1.016808,-0.842267,-0.525461,-0.214465,-0.153723,-0.107841,-0.04351,-0.138466,-0.159852,0.03534,0.015411,-0.113955,-0.094248,-0.033665,-0.049975,-0.113386,-0.049201,-0.054034,-0.019586,0.029644,-0.01824,-0.066637,-0.066286,-0.024194,-0.016407,-0.039194,-0.028126,-0.076415,-0.140862,-0.128293,-0.091605,-0.134249,-0.268673,-0.232769,-0.123406,-0.139241,-0.243735,-0.231941,-0.268365,-0.274803,-0.224044,-0.236557,-0.298052,-0.344092,-0.182788,-0.154303,-0.15611,-0.150564,-0.133894,-0.033527,0.020139,0.103455,0.136823,0.230023,0.325965,0.344779,0.448138,0.441013,0.405482,0.367098,0.399728,0.500021,0.522266,0.573966,0.576122,0.519746,0.562818,0.581043,0.500062,0.57173,0.646514,0.610967,0.694076,0.708014,0.691132,0.6488,0.681562,0.686476,0.71765,0.724387,0.766741,0.819886,0.809667,0.835716,0.86035,0.937969,0.902386,0.888499,0.968085,0.931607,0.974112,0.984833,0.981836,1.124127,1.186633,1.204214,1.229702,1.13313,1.091023,1.057828,1.057216,1.149199,1.052369,1.132745,1.112326,0.94111,0.846616,0.789318,0.9044,0.884538,0.703701,0.566311,0.420708,0.360774,0.282325,0.367098,0.44448,0.009489,-0.480752,-1.051109,-1.561714,-1.944981,-2.578556,-3.300797,-3.371698,-2.894226,-1.818286,-0.863478,0.090094,2
-0.234121,-1.536124,-2.537939,-3.202526,-3.332447,-2.958068,-2.556673,-1.934011,-1.311271,-1.006763,-0.970345,-0.574152,-0.020645,0.108653,0.070168,0.09381,0.117668,0.110975,0.164192,0.038942,0.13283,0.067556,0.096644,0.096852,0.065715,0.071649,0.029036,0.130041,0.096749,-0.006106,0.06033,0.015328,0.016802,0.001791,-0.008,-0.017693,-0.09155,-0.134016,-0.111418,-0.184855,-0.24969,-0.19999,-0.235128,-0.205372,-0.231854,-0.240597,-0.221453,-0.232842,-0.187723,-0.186327,-0.133292,-0.141928,-0.073522,-0.114893,-0.016071,0.11984,0.075582,0.115263,0.158378,0.206094,0.369226,0.318382,0.383049,0.429114,0.411564,0.404608,0.453649,0.457089,0.438168,0.436478,0.39973,0.476528,0.450253,0.420103,0.457905,0.431679,0.47171,0.49183,0.501336,0.472809,0.47494,0.517543,0.480217,0.520827,0.540601,0.578183,0.62236,0.706342,0.642818,0.695104,0.80441,0.782801,0.80284,0.784668,0.803002,0.845933,0.856374,0.822779,0.871592,0.869081,0.816012,0.89823,0.920263,0.840937,0.884238,0.85244,0.862859,0.858714,0.782975,0.81149,0.796467,0.67627,0.726503,0.726397,0.627998,0.685459,0.667771,0.632892,0.601057,0.489827,0.342092,0.130998,0.152862,0.145704,0.147234,0.140016,0.000052,-0.047923,0.079512,0.421322,0.789465,0.761581,0.271337,-0.612142,-1.267321,-1.912281,-3.107256,-4.11441,-3.987982,-3.050762,2
0.576407,-0.097229,-0.716882,-1.385921,-1.731579,-2.184759,-2.426989,-2.480755,-2.342128,-1.976857,-1.508733,-0.948558,-0.604375,-0.586451,-0.432236,-0.098703,0.192635,0.375268,0.407023,0.385806,0.311171,0.333605,0.388633,0.340426,0.377034,0.388636,0.311211,0.270232,0.285321,0.29954,0.330072,0.404336,0.36121,0.285605,0.365171,0.38446,0.288888,0.290818,0.283974,0.214265,0.221376,0.256025,0.26139,0.234519,0.197879,0.19963,0.214621,0.176204,0.117277,0.096721,0.083248,0.130232,0.144565,0.033314,-0.019369,-0.018555,-0.012427,0.002525,-0.021831,-0.004449,0.002433,-0.050156,0.037418,0.076906,0.023086,0.149192,0.19479,0.159758,0.226377,0.262103,0.320477,0.38499,0.382032,0.478622,0.536021,0.488142,0.531644,0.573291,0.585638,0.553686,0.541711,0.580592,0.595541,0.652155,0.656792,0.63774,0.636681,0.594764,0.612991,0.67454,0.682251,0.637178,0.589697,0.60106,0.656332,0.670555,0.653075,0.680117,0.712524,0.771376,0.818574,0.733556,0.710679,0.763935,0.742941,0.789681,0.873631,0.838459,0.792674,0.794541,0.817244,0.832971,0.811981,0.83255,0.796632,0.65632,0.572055,0.593369,0.686217,0.711483,0.577667,0.364319,0.200504,0.059608,-0.017628,0.084034,-0.003706,-0.396864,-0.866119,-1.416743,-1.941326,-2.551016,-3.252521,-3.821788,-3.961074,-3.582292,-2.687849,-1.372555,-0.814143,0.25339,2
0.064775,-1.11959,-1.990969,-2.732669,-2.936896,-2.819361,-2.47354,-2.175042,-1.744703,-1.195362,-0.776336,-0.525663,-0.498432,-0.327399,0.050379,0.363555,0.5204,0.508953,0.484039,0.470552,0.437296,0.469525,0.516828,0.506972,0.503489,0.527093,0.486114,0.442395,0.447738,0.420722,0.457067,0.500841,0.437974,0.434524,0.481235,0.463357,0.436107,0.421283,0.405239,0.406884,0.389047,0.356438,0.377032,0.385095,0.32402,0.287506,0.319495,0.383991,0.314767,0.229138,0.344928,0.320756,0.202502,0.22182,0.180893,0.137991,0.159282,0.153077,0.13975,0.140677,0.141785,0.132082,0.108786,0.108826,0.121544,0.087793,0.073805,0.120689,0.150569,0.163796,0.159138,0.110628,0.115686,0.173067,0.204705,0.21784,0.263255,0.31389,0.301079,0.375866,0.442225,0.387048,0.435995,0.503503,0.550399,0.659391,0.68692,0.667384,0.686546,0.687828,0.731778,0.783596,0.747912,0.763171,0.801677,0.762795,0.774173,0.8196,0.790629,0.800543,0.87445,0.834796,0.803911,0.872443,0.85326,0.849215,0.886848,0.873461,0.842334,0.799862,0.839653,0.842006,0.737774,0.648171,0.513451,0.399214,0.388156,0.344875,0.267111,0.240096,0.158596,0.01107,-0.080391,-0.237763,-0.403981,-0.427749,-0.559089,-0.777978,-1.015623,-1.432754,-1.941479,-2.39881,-2.729756,-3.177395,-3.544739,-3.40773,-2.665589,-1.46603,-0.692842,0.433426,2
0.122475,-0.340386,-1.121472,-1.817635,-2.078855,-2.166615,-2.19845,-2.075724,-1.783915,-1.403573,-0.923148,-0.581045,-0.496737,-0.387557,-0.164461,0.081735,0.124009,0.089418,0.142948,0.186725,0.172294,0.19425,0.239682,0.148522,0.024388,0.001297,0.106941,0.172081,0.182381,0.274996,0.278531,0.216631,0.123792,0.176568,0.192093,0.190326,0.213745,0.172583,0.188348,0.202825,0.212459,0.234364,0.181835,0.181578,0.264173,0.29545,0.263244,0.233596,0.25844,0.313946,0.262007,0.243913,0.24311,0.23814,0.307106,0.333776,0.362802,0.395728,0.363863,0.342151,0.345616,0.361241,0.375887,0.390931,0.391758,0.411398,0.486181,0.513415,0.461558,0.436611,0.517339,0.471238,0.399765,0.457985,0.471362,0.491946,0.521291,0.515577,0.455307,0.46771,0.462801,0.42231,0.430529,0.391419,0.440961,0.519055,0.511703,0.531214,0.550526,0.497862,0.496965,0.511801,0.470478,0.469446,0.421414,0.537504,0.545932,0.514636,0.510536,0.509752,0.57696,0.601932,0.601286,0.645993,0.601743,0.601702,0.701897,0.651512,0.664083,0.645586,0.508204,0.498057,0.532276,0.664324,0.753583,0.70075,0.697966,0.659243,0.537816,0.419559,0.457017,0.586799,0.548417,0.448025,0.406018,0.289432,0.022954,-0.058449,0.099427,0.007094,-0.261195,-0.697012,-1.264281,-1.894679,-2.971586,-3.933208,-4.704023,-4.342075,-3.55556,-2.350239,2
0.766308,-0.40751,-1.179055,-1.784979,-2.373771,-2.87378,-2.948621,-2.769184,-2.335038,-1.752879,-1.285473,-0.89108,-0.632455,-0.461331,-0.175338,0.270983,0.618936,0.701061,0.693399,0.6538,0.641715,0.653966,0.577365,0.510174,0.517008,0.624753,0.675073,0.612093,0.58306,0.500726,0.499566,0.555866,0.595557,0.69721,0.614086,0.467964,0.427752,0.439724,0.438892,0.355503,0.373794,0.380984,0.381424,0.456557,0.390664,0.327729,0.312313,0.268123,0.255875,0.218565,0.203886,0.228364,0.192506,0.170772,0.17,0.068311,-0.012095,0.017132,0.070906,0.053878,-0.039288,-0.068461,-0.010422,0.056335,0.022147,-0.110032,-0.150281,-0.134477,-0.184803,-0.106742,0.012904,-0.008678,0.038297,0.045181,0.019731,0.08376,0.079363,0.155472,0.29717,0.321265,0.301874,0.36152,0.494756,0.555577,0.525225,0.460302,0.412283,0.526231,0.731522,0.741835,0.61987,0.618142,0.655833,0.661251,0.73575,0.770271,0.774978,0.853621,0.898677,0.886213,0.810098,0.7647,0.764559,0.706968,0.710103,0.724685,0.688807,0.709454,0.802567,0.922916,0.936697,0.819286,0.75968,0.651938,0.4067,0.327918,0.367701,0.368275,0.338402,0.209677,0.100152,0.063569,0.003724,-0.115567,-0.03948,0.187975,0.02321,-0.343249,-0.694529,-1.16476,-1.662337,-2.25667,-2.799431,-3.342992,-3.759175,-3.543147,-2.566481,-1.261113,-0.524871,0.648131,2
0.275865,-0.597149,-1.434778,-2.089832,-2.713196,-3.172064,-3.217672,-3.0669,-2.725353,-2.165995,-1.38638,-0.827074,-0.773269,-0.679964,-0.379041,-0.011215,0.215143,0.230547,0.233639,0.251057,0.297549,0.352155,0.308476,0.2141,0.238506,0.316958,0.304715,0.299681,0.291227,0.311617,0.34007,0.298964,0.331944,0.324659,0.293571,0.328434,0.290154,0.215027,0.215616,0.266325,0.217582,0.197654,0.230171,0.1319,0.089965,0.113509,0.028136,0.035809,0.075614,-0.004862,0.018753,0.044024,-0.026168,-0.056556,-0.076719,-0.074702,-0.051069,-0.056483,-0.040856,-0.065415,-0.035336,0.056922,0.018278,0.081228,0.200599,0.163041,0.119896,0.122742,0.202595,0.351206,0.387948,0.361115,0.422377,0.42836,0.398517,0.485551,0.52796,0.516935,0.542884,0.537871,0.554194,0.581634,0.559904,0.486191,0.511832,0.536237,0.522716,0.658032,0.597739,0.553856,0.663079,0.598448,0.595587,0.628101,0.643785,0.728853,0.684353,0.602087,0.624425,0.605052,0.643625,0.720623,0.741287,0.781117,0.761892,0.729478,0.760552,0.802734,0.899362,0.925125,0.846331,0.875637,0.888783,0.911411,0.959526,0.927156,0.929964,0.937872,0.868476,0.648146,0.526436,0.562589,0.519802,0.454276,0.340575,0.271108,0.146431,-0.051322,-0.053557,-0.040286,-0.15257,-0.475859,-0.809534,-1.383709,-1.947191,-2.276657,-2.887971,-3.01751,-3.918276,-2.729069,2
