att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,target
2.560776,2.286955,2.004223,1.73385,1.470876,1.217104,0.948479,0.681027,0.414238,0.150286,-0.106774,-0.005884,-0.199416,-0.431482,-0.675924,-0.902054,-1.103816,-1.277578,-1.405312,-1.460405,-1.279818,-1.099033,-0.891242,-0.687119,-0.474493,-0.255151,-0.030451,0.198562,0.431092,0.666516,0.904344,1.139979,1.352961,1.466083,1.560818,1.402422,1.144828,0.886669,0.629038,0.372408,0.115913,-0.139846,-0.394595,-0.648469,-0.901187,-1.150311,-1.398382,-1.642985,-1.88229,-2.104519,-1.879138,-1.598025,-1.285543,-0.960028,-0.646887,-0.320519,-0.007122,0.31347,0.49749,0.472615,0.312044,0.154659,-0.009135,-0.1607,-0.298129,-0.22283,0.033127,0.273765,0.395882,0.134887,-0.129268,-0.382607,-0.486722,-0.383952,-0.2027,-0.266405,-0.480937,-0.401572,-0.238916,0.018271,0.271146,0.530735,0.393204,0.151137,-0.013507,0.175937,0.357964,0.498779,0.515682,0.290203,0.032055,-0.236936,-0.511448,-0.78537,-1.052261,-1.323244,-1.566679,-1.734383,-1.72124,-1.461165,-1.211404,-0.955459,-0.692465,-0.43417,-0.176188,0.082843,0.353381,0.61361,0.87441,1.12884,1.368317,1.350378,1.244886,1.015933,0.724219,0.436067,0.152397,-0.12559,-0.396271,-0.657352,-0.905603,-1.13233,-1.179549,-1.116334,-1.025628,-0.930186,-0.792881,-0.637829,-0.467985,-0.285876,-0.057062,0.03123,-0.050985,0.176134,0.429865,0.680408,0.952332,1.196855,1.431936,1.675293,1.922531,2.170571,2.404172,2.567939,4
1.222513,1.042824,0.847962,0.65929,0.605128,0.644617,0.695266,0.756601,0.828056,0.894284,0.873336,0.697128,0.48378,0.305036,0.130172,-0.062515,-0.233275,-0.395012,-0.564088,-0.756886,-0.946542,-1.133893,-1.318045,-1.497589,-1.670217,-1.810086,-1.83813,-1.680432,-1.510518,-1.326694,-1.13921,-0.953998,-0.761734,-0.568223,-0.374022,-0.210986,-0.137413,0.043177,-0.026528,-0.0204,0.129925,0.092466,0.029941,-0.058963,-0.15637,-0.305313,-0.453073,-0.59406,-0.710659,-0.806009,-0.882622,-0.934616,-0.961232,-0.990876,-0.94619,-0.837575,-0.643677,-0.458615,-0.271849,-0.081296,0.110707,0.305529,0.502133,0.69991,0.883111,0.901444,0.985832,1.187031,1.390127,1.596841,1.803914,2.0113,2.223969,2.437137,2.613036,2.437205,2.247688,2.054668,1.866704,1.670279,1.474185,1.278471,1.083195,0.909872,0.899679,0.763075,0.591857,0.407571,0.225305,0.036509,-0.140916,-0.324771,-0.495027,-0.682221,-0.853898,-0.907914,-0.887412,-0.856357,-0.810273,-0.753635,-0.656106,-0.55421,-0.43899,-0.315493,-0.211755,-0.128129,-0.064027,-0.018076,-0.020539,-0.099039,-0.039831,-0.170873,-0.274347,-0.452416,-0.656754,-0.859699,-1.06395,-1.269632,-1.465415,-1.655051,-1.752735,-1.658527,-1.497961,-1.323442,-1.13375,-0.937699,-0.737901,-0.538272,-0.355009,-0.161047,0.060599,0.273321,0.476006,0.683051,0.836141,0.782011,0.721363,0.671584,0.633172,0.606494,0.701156,0.902882,1.105822,1.219138,5
1.154948,0.958172,0.764543,0.571081,0.525721,0.583558,0.652536,0.725082,0.809125,0.904695,0.932934,0.756135,0.546699,0.341492,0.128979,-0.078616,-0.28529,-0.476677,-0.657671,-0.846151,-1.032118,-1.214555,-1.39477,-1.567119,-1.73919,-1.889872,-1.805067,-1.627961,-1.437452,-1.247734,-1.048723,-0.855645,-0.661444,-0.474174,-0.278873,-0.161572,-0.073283,0.085194,0.033543,-0.026476,0.148093,0.131096,0.067964,-0.012489,-0.103143,-0.224504,-0.353406,-0.493636,-0.631509,-0.744816,-0.822823,-0.850058,-0.877983,-0.865971,-0.767454,-0.560178,-0.38927,-0.214843,-0.034629,0.155534,0.32731,0.513702,0.697231,0.872557,0.930395,1.037092,1.229227,1.421468,1.612385,1.802627,1.992715,2.183543,2.373971,2.558569,2.433964,2.240921,2.048806,1.857367,1.666058,1.476052,1.285396,1.093964,0.92547,0.908365,0.77268,0.59606,0.416334,0.231921,0.04981,-0.129133,-0.299728,-0.472217,-0.64746,-0.754328,-0.814337,-0.786241,-0.760477,-0.707388,-0.64389,-0.526401,-0.418775,-0.298023,-0.207932,-0.133045,-0.074236,-0.031503,-0.110369,-0.136311,-0.099249,-0.246053,-0.301911,-0.47113,-0.663255,-0.865647,-1.056678,-1.25255,-1.447487,-1.608097,-1.475444,-1.629928,-1.727882,-1.62822,-1.483776,-1.321924,-1.156453,-0.983469,-0.795579,-0.602398,-0.382627,-0.168754,0.066109,0.291833,0.52169,0.724563,0.848662,0.775151,0.682221,0.600895,0.539998,0.700046,0.867046,0.825496,1.014703,1.155949,5
2.581189,2.31491,2.05183,1.792279,1.530452,1.273099,1.015303,0.75741,0.499493,0.242044,-0.015468,-0.036729,-0.091085,-0.338219,-0.561952,-0.778152,-0.979487,-1.161682,-1.314844,-1.446027,-1.52226,-1.357961,-1.168556,-0.963682,-0.747116,-0.52162,-0.289216,-0.051403,0.190704,0.436671,0.684634,0.935316,1.186814,1.377764,1.508449,1.506511,1.257308,1.002458,0.747916,0.493746,0.240028,-0.013133,-0.265595,-0.5118,-0.761677,-1.009892,-1.255832,-1.498552,-1.736519,-1.967116,-2.004704,-1.754571,-1.426471,-1.080102,-0.733499,-0.386744,-0.039888,0.289622,0.526639,0.538436,0.388674,0.20997,0.042326,-0.11251,-0.319171,-0.31519,-0.146011,0.102942,0.337421,0.487778,0.223034,-0.038656,-0.292148,-0.467033,-0.301806,-0.176984,-0.234668,-0.438468,-0.344175,-0.160551,0.112693,0.382834,0.624324,0.433591,0.201776,0.088759,0.261606,0.429128,0.502242,0.366974,0.096989,-0.198926,-0.504109,-0.803713,-1.102141,-1.398945,-1.607205,-1.77941,-1.630025,-1.388969,-1.13932,-0.887237,-0.637874,-0.386918,-0.134756,0.118347,0.372194,0.626638,0.881571,1.131181,1.35662,1.262827,1.134574,0.87029,0.606978,0.347837,0.092288,-0.158925,-0.401151,-0.636836,-0.867966,-1.073598,-1.205771,-1.148316,-1.059827,-0.943821,-0.808659,-0.644756,-0.476934,-0.290308,-0.068819,0.024266,-0.057504,0.160171,0.410099,0.650933,0.918238,1.169564,1.413496,1.663075,1.924748,2.171531,2.416542,2.583577,4
2.36131,2.170287,1.982475,1.795503,1.607084,1.419989,1.232485,1.046289,0.859704,0.673315,0.487121,0.33623,0.149272,-0.037274,-0.20525,-0.279325,-0.189972,-0.291489,-0.318158,-0.414516,-0.537186,-0.717795,-0.896727,-1.04867,-1.191327,-1.316273,-1.419073,-1.482881,-1.525109,-1.530381,-1.42558,-1.339459,-1.227676,-1.083191,-0.985039,-1.061386,-1.13619,-1.224817,-1.280032,-1.238917,-1.191633,-1.196308,-1.170175,-1.030865,-0.874697,-0.707609,-0.531929,-0.349429,-0.161467,0.02889,0.115322,0.283792,0.412035,0.560299,0.684923,0.760958,0.710533,0.576344,0.447167,0.323593,0.206292,0.081619,-0.021367,-0.115661,-0.206039,-0.290871,-0.354005,-0.404795,-0.333341,-0.152578,0.026412,0.202905,0.383355,0.569106,0.752995,0.894658,0.92928,0.920341,0.849389,0.824752,1.030838,1.246646,1.442301,1.611385,1.672869,1.495689,1.322807,1.151202,0.969262,0.781868,0.588671,0.395531,0.202464,-0.002843,-0.202029,-0.401214,-0.462149,-0.412159,-0.349021,-0.273674,-0.187125,-0.090427,0.006633,0.080116,-0.001206,-0.138818,-0.269262,-0.438486,-0.601686,-0.757507,-0.887476,-1.022484,-1.141473,-1.256483,-1.333711,-1.392176,-1.409366,-1.414895,-1.306393,-1.197405,-1.170749,-1.278466,-1.199172,-1.079948,-0.916511,-0.749335,-0.586079,-0.419437,-0.244289,-0.067705,0.115232,0.288817,0.459415,0.631961,0.801133,0.972129,1.151045,1.331426,1.513339,1.693431,1.876299,2.057596,2.238964,2.362527,1
2.738615,2.533452,2.327923,2.12253,1.916594,1.710046,1.504139,1.297489,1.09208,0.885575,0.677794,0.471338,0.267574,0.269614,0.135193,-0.063678,-0.265452,-0.461859,-0.65608,-0.83674,-1.02424,-1.207372,-1.384692,-1.478948,-1.514322,-1.462818,-1.380407,-1.241416,-1.260664,-1.294533,-1.219113,-1.068604,-0.898269,-0.692465,-0.47255,-0.246278,-0.040694,0.100525,0.224054,0.227419,0.210197,0.193383,0.044248,-0.157525,-0.362052,-0.565758,-0.750597,-0.918378,-1.063814,-1.202725,-1.30143,-1.122371,-0.9308,-0.674143,-0.512117,-0.249358,0.014422,0.278982,0.535035,0.737789,0.849979,0.779099,0.651325,0.514743,0.386722,0.268246,0.127598,0.297211,0.494057,0.69522,0.877528,0.79245,0.586025,0.378541,0.171775,-0.033784,-0.215836,-0.321495,-0.373524,-0.266966,-0.271118,-0.12159,0.078442,0.220835,0.469705,0.71653,0.815731,0.625307,0.468873,0.43663,0.412289,0.265803,0.021196,-0.258933,-0.547873,-0.732674,-0.944318,-1.154279,-1.297933,-1.181268,-1.037973,-0.884177,-0.721972,-0.526309,-0.337065,-0.145277,-0.081537,-0.042103,-0.059523,-0.119575,-0.273896,-0.480197,-0.673955,-0.850956,-1.010535,-1.123604,-1.182154,-1.150256,-1.275495,-1.299129,-1.270165,-1.111092,-0.952301,-0.777262,-0.605897,-0.425807,-0.225353,-0.035178,0.162341,0.315237,0.288224,0.375147,0.582646,0.784917,0.984867,1.188993,1.393459,1.598221,1.801952,2.006205,2.210034,2.414632,2.619387,2.738464,7
2.822114,2.604971,2.386717,2.168467,1.949623,1.731001,1.512633,1.292895,1.073238,0.853673,0.634216,0.441845,0.501945,0.372252,0.167651,-0.044955,-0.260351,-0.472319,-0.661213,-0.850828,-1.042385,-1.227582,-1.373268,-1.40407,-1.383393,-1.188925,-1.174239,-1.236061,-1.204069,-1.055504,-0.858437,-0.657111,-0.456712,-0.208901,-0.019254,0.096673,0.146249,0.105345,0.067734,-0.056483,-0.268387,-0.48898,-0.701904,-0.898552,-1.076768,-1.232019,-1.373532,-1.340314,-1.156264,-0.910151,-0.682842,-0.450175,-0.161787,0.12682,0.394589,0.569835,0.751341,0.690652,0.658202,0.543296,0.420716,0.290253,0.176664,0.342591,0.540778,0.755138,0.644862,0.424192,0.206875,-0.013492,-0.233716,-0.407113,-0.322071,-0.377377,-0.518961,-0.349142,-0.313144,-0.310798,-0.077988,0.170988,0.401751,0.631605,0.696715,0.498122,0.296596,0.359816,0.475529,0.60071,0.606708,0.479349,0.204342,-0.081713,-0.390573,-0.652838,-0.852289,-1.092815,-1.272533,-1.336407,-1.180935,-1.014071,-0.849214,-0.662141,-0.44821,-0.237551,-0.025577,0.116787,0.151404,0.168596,0.134982,0.039853,-0.195296,-0.393188,-0.599234,-0.807769,-0.995136,-1.149213,-1.145463,-1.113326,-1.231719,-1.344919,-1.356914,-1.269298,-1.088329,-0.908238,-0.713766,-0.533578,-0.335929,-0.12416,0.08877,0.293891,0.343573,0.294406,0.500852,0.720545,0.938873,1.1588,1.378782,1.596539,1.815734,2.03431,2.253309,2.472264,2.691737,2.821599,7
2.828152,2.610685,2.393915,2.177707,1.961424,1.744698,1.528121,1.311714,1.095504,0.878331,0.662473,0.445496,0.295825,0.324959,0.239128,0.031387,-0.174824,-0.384066,-0.584193,-0.767951,-0.954903,-1.14295,-1.318351,-1.394971,-1.397757,-1.365809,-1.177007,-1.19558,-1.208885,-1.123379,-0.962101,-0.760898,-0.555572,-0.354087,-0.106023,0.073803,0.179396,0.173916,0.136618,0.104222,-0.077161,-0.287016,-0.502326,-0.711622,-0.892963,-1.055396,-1.206837,-1.344474,-1.22274,-1.049485,-0.783264,-0.615656,-0.323537,-0.030674,0.252921,0.486764,0.632815,0.613987,0.470631,0.351509,0.226547,0.213675,0.423725,0.606179,0.822113,0.793831,0.586076,0.365961,0.149273,-0.067184,-0.287075,-0.330152,-0.323759,-0.462505,-0.398534,-0.311122,-0.37438,-0.137518,0.103453,0.328551,0.551182,0.778094,0.747206,0.551642,0.355175,0.203715,0.317825,0.426765,0.545474,0.497994,0.30968,0.033724,-0.250088,-0.543253,-0.723506,-0.995371,-1.183552,-1.326448,-1.214473,-1.059739,-0.894465,-0.720827,-0.521988,-0.311032,-0.103139,0.034825,0.079352,0.112376,0.054098,-0.033638,-0.269041,-0.478898,-0.705729,-0.912875,-1.094305,-1.190524,-1.153621,-1.146032,-1.328933,-1.376565,-1.37963,-1.268311,-1.091491,-0.907256,-0.717312,-0.54279,-0.341609,-0.134448,0.078851,0.279428,0.307512,0.307958,0.52188,0.73813,0.954528,1.171053,1.387687,1.602915,1.818415,2.034151,2.248992,2.463353,2.677734,2.828383,7
2.652499,2.444627,2.239043,2.034093,1.82923,1.625795,1.422159,1.216498,1.01321,0.807962,0.604595,0.39985,0.19514,-0.010771,-0.072327,0.012001,-0.028677,-0.219232,-0.403154,-0.571064,-0.736737,-0.886405,-1.033792,-1.158752,-1.277656,-1.381912,-1.456651,-1.532622,-1.545697,-1.554657,-1.526034,-1.472113,-1.406315,-1.309061,-1.213643,-1.081849,-0.936511,-0.783456,-0.616148,-0.457692,-0.277013,-0.106739,0.086416,0.281839,0.448348,0.606243,0.726796,0.784138,0.819133,0.699993,0.750714,0.701614,0.568879,0.424923,0.269129,0.137481,0.013279,-0.130873,-0.325884,-0.247648,-0.169793,0.02949,0.229394,0.417672,0.619142,0.719568,0.539226,0.346248,0.139643,-0.062584,-0.264459,-0.467747,-0.444648,-0.390634,-0.190732,-0.18718,-0.362046,-0.478556,-0.411307,-0.331796,-0.140789,0.084143,0.309232,0.534996,0.759031,0.689822,0.511858,0.333903,0.136583,0.010316,0.147492,0.262209,0.384413,0.387019,0.322319,0.244751,0.367672,0.322552,0.258197,0.09733,-0.063598,-0.233224,-0.397418,-0.573015,-0.723986,-0.86632,-1.002126,-1.123658,-1.24597,-1.337571,-1.431878,-1.486118,-1.528562,-1.539688,-1.527855,-1.428537,-1.37568,-1.303459,-1.224996,-1.150607,-1.040865,-0.909077,-0.765552,-0.613536,-0.462048,-0.288055,-0.104386,-0.042411,-0.075395,-0.001492,0.197034,0.399462,0.602149,0.802227,1.002843,1.211435,1.409972,1.609987,1.81137,1.920013,2.097811,2.297028,2.496049,2.653209,3
2.83867,2.674024,2.465244,2.249495,2.028415,1.80048,1.590036,1.517701,1.355224,1.189493,1.206774,1.003786,0.789827,0.620403,0.417668,0.249675,0.037769,-0.187753,-0.414059,-0.600786,-0.780589,-0.974036,-1.159952,-1.335948,-1.375232,-1.366905,-1.260995,-1.173542,-1.189459,-1.178136,-1.057309,-0.897173,-0.727025,-0.541975,-0.352952,-0.135852,0.044557,0.143787,0.135415,0.095638,-0.015034,-0.264408,-0.503843,-0.745782,-0.938744,-1.109845,-1.28216,-1.349138,-1.156038,-0.937019,-0.70114,-0.529754,-0.279096,-0.030014,0.219033,0.446834,0.568705,0.493124,0.345928,0.210154,0.161281,0.385454,0.610689,0.737042,0.821563,0.611281,0.385291,0.158328,-0.069282,-0.295178,-0.436849,-0.355769,-0.422174,-0.540378,-0.373649,-0.366217,-0.415347,-0.157228,0.102666,0.336449,0.570151,0.776759,0.606692,0.411101,0.200848,0.223585,0.342261,0.468285,0.487396,0.472948,0.296283,0.287247,0.109356,-0.168612,-0.430704,-0.6745,-0.863477,-1.094353,-1.296418,-1.335288,-1.178979,-1.006533,-0.829267,-0.628709,-0.418796,-0.206447,-0.000784,0.050761,0.09139,0.098793,0.013312,-0.183487,-0.388382,-0.58376,-0.766272,-0.93104,-1.08291,-1.179726,-1.127436,-1.178814,-1.310956,-1.359747,-1.335781,-1.217271,-1.018481,-0.813958,-0.60201,-0.405994,-0.182705,0.041678,0.267085,0.339861,0.276347,0.48951,0.723028,0.9564,1.188762,1.421144,1.657462,1.895711,2.135471,2.378563,2.626361,2.832908,7
1.301499,1.139225,1.01532,0.821915,0.626274,0.538579,0.582488,0.654638,0.719758,0.794712,0.862452,0.822302,0.637934,0.417376,0.22618,0.0246,-0.169823,-0.355322,-0.538432,-0.729664,-0.918695,-1.105291,-1.288498,-1.472218,-1.637836,-1.797438,-1.87738,-1.728525,-1.554461,-1.370979,-1.181234,-0.996728,-0.802973,-0.608218,-0.418902,-0.227712,-0.167638,0.006189,-0.006946,-0.07325,0.108635,0.10481,0.047731,-0.024,-0.114939,-0.219308,-0.374555,-0.50079,-0.646327,-0.762143,-0.837689,-0.89753,-0.927566,-0.957528,-0.900295,-0.732331,-0.543779,-0.371229,-0.189739,-0.01068,0.175069,0.354862,0.547034,0.730525,0.887357,0.919859,1.02677,1.222591,1.417858,1.612862,1.808225,2.003911,2.199949,2.396542,2.575703,2.401381,2.210229,2.018147,1.827629,1.634785,1.442307,1.250248,1.058673,0.91231,0.900035,0.759043,0.581522,0.400844,0.216108,0.032925,-0.141377,-0.319832,-0.487111,-0.664764,-0.82625,-0.871979,-0.848944,-0.826848,-0.784519,-0.697988,-0.609031,-0.487891,-0.371387,-0.245558,-0.187277,-0.109634,-0.061175,-0.06896,-0.186934,-0.12111,-0.191958,-0.312491,-0.435167,-0.629816,-0.823534,-1.016004,-1.212071,-1.403921,-1.589384,-1.758269,-1.742749,-1.614812,-1.459437,-1.295349,-1.117989,-0.933381,-0.743887,-0.540932,-0.357636,-0.158826,0.054144,0.242373,0.449345,0.650025,0.770974,0.705449,0.650073,0.605354,0.554229,0.541769,0.735138,0.930614,1.125041,1.302326,5
2.72172,2.511921,2.304434,2.097735,1.891772,1.68658,1.481202,1.275493,1.069649,0.865145,0.660622,0.455425,0.250864,0.045409,-0.004302,0.060478,-0.051559,-0.248393,-0.422943,-0.592122,-0.751799,-0.905181,-1.048531,-1.173385,-1.281943,-1.371717,-1.455316,-1.518093,-1.51407,-1.511685,-1.483638,-1.430994,-1.355492,-1.259482,-1.145373,-1.015699,-0.872696,-0.718432,-0.554644,-0.382828,-0.204232,-0.019883,0.169341,0.346323,0.511496,0.649844,0.704934,0.76338,0.668554,0.681171,0.668847,0.57615,0.442912,0.282538,0.144881,0.01426,-0.11636,-0.266499,-0.373446,-0.295654,-0.104934,0.093573,0.292847,0.483893,0.688694,0.657242,0.45289,0.24009,0.037406,-0.164906,-0.366772,-0.567553,-0.508622,-0.440166,-0.27665,-0.238692,-0.442235,-0.556849,-0.452222,-0.373734,-0.152469,0.070129,0.290174,0.509335,0.715846,0.653511,0.458218,0.283236,0.083787,-0.09657,0.013474,0.14197,0.260766,0.350094,0.310886,0.169999,0.310928,0.315987,0.260989,0.127847,-0.036514,-0.198082,-0.366279,-0.530447,-0.683332,-0.836362,-0.97267,-1.091614,-1.198026,-1.306204,-1.378554,-1.451,-1.482612,-1.498196,-1.47897,-1.426511,-1.366313,-1.297019,-1.205181,-1.110944,-0.989061,-0.855561,-0.716166,-0.569042,-0.408924,-0.242652,-0.057677,0.013998,-0.035505,-0.034929,0.166771,0.365363,0.564756,0.767865,0.971214,1.177616,1.381239,1.579875,1.784018,1.983781,2.186243,2.385328,2.585425,2.722728,3
2.452268,2.24885,2.051742,1.855799,1.659702,1.552139,1.356914,1.163171,0.967941,0.773671,0.579406,0.384709,0.189811,-0.004514,-0.199026,-0.391557,-0.425887,-0.607976,-0.796837,-0.959213,-1.101255,-1.231283,-1.334408,-1.403402,-1.446419,-1.409321,-1.301437,-1.166634,-0.983157,-1.065852,-1.153948,-1.224709,-1.292917,-1.266168,-1.214299,-1.149691,-1.001737,-0.84981,-0.676743,-0.492008,-0.300261,-0.105479,0.110283,0.214494,0.323254,0.437252,0.600577,0.717828,0.752516,0.623579,0.4789,0.351123,0.217857,0.091088,-0.014655,-0.125234,-0.226602,-0.317726,-0.396382,-0.44826,-0.50191,-0.37741,-0.187972,-0.014601,0.171288,0.35822,0.549249,0.737559,0.907665,0.94215,1.032866,1.226874,1.419935,1.588564,1.590956,1.450117,1.261896,1.070377,0.87871,0.683019,0.489132,0.312194,0.118563,-0.073229,-0.262438,-0.452893,-0.54462,-0.501133,-0.443778,-0.37939,-0.307508,-0.213761,-0.125297,-0.012197,0.10238,0.223484,0.345509,0.445692,0.407061,0.286974,0.129449,0.008341,-0.173277,-0.348035,-0.51659,-0.660631,-0.81213,-0.952474,-1.097406,-1.204301,-1.288517,-1.36761,-1.357867,-1.270047,-1.158682,-1.068696,-1.073381,-1.25109,-1.386999,-1.395933,-1.347459,-1.274191,-1.188135,-1.073827,-0.910865,-0.73538,-0.557088,-0.401724,-0.335291,-0.138155,0.054464,0.247387,0.432281,0.62204,0.808646,0.99942,1.187313,1.381897,1.570583,1.758583,1.949455,2.139531,2.329973,2.454051,1
2.837601,2.615607,2.394802,2.174534,1.954274,1.733647,1.51316,1.292836,1.072699,0.851666,0.631857,0.411587,0.407915,0.399944,0.18852,-0.022967,-0.237462,-0.450851,-0.635027,-0.829809,-1.018877,-1.208981,-1.320132,-1.351044,-1.331931,-1.129639,-1.141889,-1.19068,-1.133745,-0.989246,-0.802393,-0.591059,-0.378249,-0.15543,0.033171,0.142414,0.180902,0.153849,0.12339,0.012903,-0.205291,-0.421965,-0.636717,-0.83876,-1.025372,-1.192671,-1.348455,-1.395235,-1.220118,-1.005102,-0.710452,-0.542814,-0.244281,0.054701,0.343482,0.55752,0.666169,0.588243,0.471441,0.332281,0.21702,0.227749,0.435943,0.645704,0.762634,0.555702,0.335411,0.115366,-0.100308,-0.327935,-0.381872,-0.363925,-0.45396,-0.491705,-0.36206,-0.371362,-0.264951,-0.028885,0.19853,0.413069,0.649268,0.864143,0.83625,0.655382,0.444297,0.234522,0.285661,0.40797,0.539795,0.558479,0.421792,0.177268,-0.112467,-0.40953,-0.706536,-0.877677,-1.134245,-1.32287,-1.389288,-1.239614,-1.077223,-0.904861,-0.714737,-0.510302,-0.293952,-0.075985,0.037927,0.074198,0.095457,0.034302,-0.08375,-0.327849,-0.530515,-0.753446,-0.954531,-1.110353,-1.184256,-1.152319,-1.160747,-1.320996,-1.350701,-1.308223,-1.130544,-0.944906,-0.753125,-0.563112,-0.379528,-0.166981,0.048042,0.260961,0.391833,0.366876,0.495685,0.715486,0.935461,1.155583,1.375832,1.595814,1.813827,2.032813,2.25109,2.469253,2.687296,2.83797,7
2.547874,2.281338,2.017044,1.753637,1.490998,1.229206,0.998878,0.819165,0.970366,0.70849,0.446237,0.18434,-0.079337,-0.299118,-0.198263,-0.337064,-0.572353,-0.787173,-0.989235,-1.163913,-1.324184,-1.451062,-1.532729,-1.511839,-1.301359,-1.08578,-0.854161,-0.614685,-0.36807,-0.115392,0.140346,0.400706,0.662516,0.926594,1.19344,1.404261,1.529436,1.461,1.202829,0.940293,0.683261,0.427149,0.166155,-0.087917,-0.347187,-0.598074,-0.854367,-1.099867,-1.3505,-1.585827,-1.81148,-1.958752,-1.729994,-1.418024,-1.077019,-0.751335,-0.405423,-0.06864,0.272763,0.542122,0.677163,0.564416,0.38979,0.2209,0.056108,-0.049618,-0.24698,-0.185732,0.057756,0.310473,0.437053,0.165514,-0.09854,-0.362444,-0.359552,-0.147928,-0.119565,-0.332973,-0.340589,-0.192266,0.078837,0.357565,0.538235,0.311271,0.083799,0.234155,0.397866,0.573244,0.573122,0.351505,0.040967,-0.270586,-0.596856,-0.922844,-1.248414,-1.5389,-1.732036,-1.748169,-1.506666,-1.260683,-1.019424,-0.765605,-0.509768,-0.259458,-0.000569,0.252999,0.513684,0.769365,1.031181,1.288314,1.392158,1.305074,1.155115,0.88444,0.617837,0.3532,0.091587,-0.166968,-0.419047,-0.663734,-0.903951,-1.127778,-1.351545,-1.316667,-1.245643,-1.140114,-1.0049,-0.844963,-0.664823,-0.468384,-0.234069,-0.168645,-0.258684,-0.015347,0.240118,0.503959,0.764374,1.021985,1.274965,1.5421,1.799128,2.057198,2.313702,2.548884,4
2.631998,2.429308,2.226379,2.023878,1.821407,1.618991,1.417919,1.213794,1.009726,0.805724,0.603612,0.399868,0.198348,-0.005027,-0.210601,-0.20845,-0.170369,-0.210123,-0.395459,-0.577714,-0.742041,-0.895019,-1.043983,-1.171748,-1.291528,-1.396893,-1.482979,-1.550712,-1.594582,-1.596483,-1.590058,-1.545396,-1.476972,-1.391149,-1.296192,-1.171826,-1.040143,-0.899485,-0.736263,-0.568936,-0.398497,-0.212035,-0.039624,0.151735,0.331482,0.514604,0.676268,0.772577,0.824683,0.781161,0.787994,0.801958,0.707959,0.571968,0.425264,0.284799,0.15129,0.025541,-0.148566,-0.223618,-0.128356,0.066323,0.266166,0.459,0.656825,0.582058,0.373936,0.171371,-0.033918,-0.231727,-0.357735,-0.357675,-0.20815,-0.047326,-0.076089,-0.27654,-0.364176,-0.276589,-0.18769,0.033833,0.251626,0.469499,0.675498,0.659346,0.478876,0.280422,0.082777,0.090544,0.21365,0.34408,0.464904,0.592492,0.596601,0.46684,0.487314,0.576332,0.52175,0.446518,0.27636,0.107772,-0.076413,-0.245493,-0.428042,-0.599237,-0.76035,-0.905748,-1.038656,-1.178346,-1.284762,-1.393145,-1.457568,-1.511378,-1.53988,-1.555301,-1.481637,-1.437645,-1.372131,-1.286981,-1.184355,-1.06987,-0.945089,-0.799818,-0.673884,-0.514033,-0.32597,-0.15249,-0.208345,-0.281621,-0.350602,-0.147864,0.055106,0.257995,0.459445,0.661057,0.866102,1.066898,1.269132,1.47081,1.673881,1.876109,2.078766,2.281171,2.483824,2.631844,3
